"CSV file for plotted parameters
Date: Fri Aug 18 13:05:01 2023
For EdSimObjectWrapper named 'Scene'

"
"Simulation Time (sec)","Motorcycle.Assembly.Body.Outputs.World Transform Position (x)","Motorcycle.Assembly.Body.Outputs.World Transform Position (y)","Motorcycle.Assembly.Body.Outputs.World Transform Position (z)","Motorcycle.Assembly.Body.Outputs.World Transform Orientation (x)","Motorcycle.Assembly.Body.Outputs.World Transform Orientation (y)","Motorcycle.Assembly.Body.Outputs.World Transform Orientation (z)","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Velocity (x) ( rad/s )","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Velocity (y) ( rad/s )","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Velocity (z) ( rad/s )","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Acceleration (x) ( rad/s² )","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Acceleration (y) ( rad/s² )","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Acceleration (z) ( rad/s² )","Motorcycle.Assembly.Fly wheel [H] Body.Outputs.Controlled Axes.Fields.Angular.Fields.Current State.Fields.Velocity ( rad/s )","Motorcycle.Assembly.Fly wheel [H] Body.Outputs.Controlled Axes.Fields.Angular.Fields.Current State.Fields.Control Force ( N.m )","Motorcycle.Assembly.Rear wheel [H] Body.Outputs.Controlled Axes.Fields.Angular.Fields.Current State.Fields.Velocity ( rad/s )"
1.51666667,0.00327136,-2.79921682,-0.17930306,0.59346080,0.14726623,0.17759141,0.19622783,-0.03179861,-0.00016288,-0.02620988,-0.30520632,0.02101408,0.03505783,-3.50749962,6.97853731
1.53333333,0.00340654,-2.84033019,-0.17563789,0.16450410,0.12018426,0.16992463,-0.44922113,-0.02830652,-0.00821604,-38.72693875,0.20949086,-0.48318369,0.02518997,-2.07053344,6.97832266
1.55000000,0.00356048,-2.88141265,-0.17466422,-0.26481586,0.09114187,0.16232058,-0.44959748,-0.03042014,-0.00793632,-0.02257839,-0.12695231,0.01677333,0.01173425,-1.53025761,6.97821605
1.56666667,0.00384892,-2.91756270,-0.17893038,0.07585748,0.05763063,0.17097309,0.35676404,-0.03507796,0.00911875,48.38169471,-0.27961534,1.02329808,0.00141716,-0.43043393,6.97808737
1.58333333,0.00396116,-2.95844370,-0.17761610,-0.11153863,0.03204411,0.17220611,-0.19623973,-0.02679375,0.00129956,-33.18022832,0.49692034,-0.46911183,0.01986722,1.13808403,6.97782560
1.60000000,0.00406204,-2.99465245,-0.17511953,-0.09288662,-0.00654662,0.17194681,0.01953227,-0.04041253,-0.00019945,12.94632102,-0.81715416,-0.08993623,0.01521561,1.29907754,6.97774308
1.61666667,0.00412006,-3.03065404,-0.17536000,0.00642621,-0.04111734,0.16981810,0.10400108,-0.03620405,-0.00220187,5.06812852,0.25250842,-0.12014501,0.04741038,3.80652142,6.97766945
1.63333333,0.00410928,-3.06665652,-0.17832024,0.10534301,-0.06895249,0.16708360,0.10358818,-0.02914610,-0.00289199,-0.02477490,0.42346669,-0.04140600,0.08924564,4.68613110,6.97763840
1.65000000,0.00420656,-3.10703144,-0.17611844,-0.29492137,-0.10972527,0.16305622,-0.41914929,-0.04270416,-0.00414682,-31.36424884,-0.81349259,-0.07528848,0.11517875,5.10731512,6.97767318
1.66666667,0.00428519,-3.14323086,-0.17163490,-0.37499777,-0.15251997,0.16253776,-0.08385456,-0.04481691,-0.00028093,20.11768852,-0.12695530,0.23196970,0.16924027,7.70617055,6.97759238
1.68333333,0.00425493,-3.17911901,-0.16981833,-0.30624370,-0.18481816,0.15706101,0.07201598,-0.03385609,-0.00553403,9.35223375,0.65764097,-0.31518446,0.24986500,9.44525589,6.97753164
1.70000000,0.00412811,-3.21460424,-0.17064847,-0.06479693,-0.20903453,0.14795050,0.25287525,-0.02539010,-0.00945830,10.85155572,0.50795442,-0.23545566,0.33020350,9.75254590,6.97758101
1.71666667,0.00385595,-3.25007924,-0.17419238,0.17641465,-0.21901060,0.13757179,0.25263677,-0.01043632,-0.01087866,-0.01430994,0.89718371,-0.08521960,0.41953487,10.02204798,6.97772515
1.73333333,0.00344963,-3.28554348,-0.18045036,0.41744528,-0.21586411,0.12600752,0.25245264,0.00335771,-0.01209276,-0.01104801,0.82762520,-0.07285020,0.50195225,9.24733608,6.97801017
1.75000000,0.00350851,-3.32675924,-0.17926684,0.01261101,-0.24341152,0.12758781,-0.42394808,-0.02885364,0.00154660,-40.58404339,-1.93267365,0.81835343,0.53159844,8.11099968,6.97842246
1.76666667,0.00356521,-3.36304393,-0.17847047,0.06543890,-0.27202975,0.12742316,0.05532201,-0.02996882,-0.00019284,28.75620758,-0.06704484,-0.10434723,0.61785214,11.92740393,6.97834972
1.78333333,0.00360897,-3.40114080,-0.17417012,-0.18232354,-0.30088536,0.12578414,-0.25944763,-0.03021929,-0.00168553,-18.88617882,-0.01503065,-0.08956122,0.71605413,13.16804569,6.97828487
1.80000000,0.00370041,-3.43701593,-0.17353122,-0.01817686,-0.33560903,0.12786610,0.17188189,-0.03635868,0.00224381,25.87977263,-0.36841665,0.23576667,0.81542785,14.35687932,6.97823397
1.81666667,0.00355668,-3.47288385,-0.17561410,0.14603717,-0.34724626,0.12792362,0.17196417,-0.01218655,0.00004664,0.00493570,1.45029815,-0.13182426,0.96054023,16.29697568,6.97814017
1.83333333,0.00319800,-3.50874421,-0.18041902,0.31036320,-0.33782623,0.12610265,0.17209322,0.00987215,-0.00186758,0.00774275,1.32351194,-0.11485146,1.09293352,14.86852826,6.97828658
1.85000000,0.00326785,-3.54862958,-0.18104825,0.03429737,-0.36734295,0.12999967,-0.28912056,-0.03092200,0.00398790,-27.67282685,-2.44764156,0.35132732,1.14888101,12.88902350,6.97864723
1.86666667,0.00330378,-3.58480164,-0.17711022,-0.04523692,-0.40089613,0.12894983,-0.08328074,-0.03513692,-0.00109601,12.35039105,-0.25296439,-0.30502101,1.27475883,17.59807697,6.97856229
1.88333333,0.00332558,-3.62069883,-0.17165914,-0.05839827,-0.42954141,0.12828009,-0.01377745,-0.02999789,-0.00067421,4.17019796,0.30833503,0.02530948,1.42332886,19.35012841,6.97851682
1.90000000,0.00305629,-3.65659271,-0.16893638,-0.07131036,-0.42962138,0.12509596,-0.01349651,-0.00008752,-0.00333421,0.01685659,1.79462210,-0.15960052,1.60296087,20.17518224,6.97848930
1.91666667,0.00252853,-3.69248315,-0.16894187,-0.08394112,-0.40435833,0.11967292,-0.01318557,0.02644768,-0.00571468,0.01865600,1.59211227,-0.14282802,1.76236453,17.90413326,6.97875793
1.93333333,0.00178404,-3.72836999,-0.17167507,-0.09625825,-0.35784393,0.11238022,-0.01284767,0.04869770,-0.00771332,0.02027411,1.33500079,-0.11991848,1.89618585,15.03428204,6.97928231
1.95000000,0.00087031,-3.76425312,-0.17713531,-0.10823137,-0.29473415,0.10363599,-0.01248607,0.06607197,-0.00927470,0.02169607,1.04245667,-0.09368293,2.00088368,11.76685930,6.98001489
1.96666667,0.00089760,-3.80053334,-0.17381749,-0.17460951,-0.31479386,0.10254107,-0.06950492,-0.02100925,-0.00109473,-3.42113067,-5.22487301,0.49079814,1.97552623,8.30479877,6.98090799
1.98333333,0.00086452,-3.83635024,-0.17298619,0.00978326,-0.33345126,0.09938147,0.19311437,-0.01954273,-0.00328057,15.75715786,0.08798868,-0.13115010,2.09991572,16.63328220,6.98082125
2.00000000,0.00058154,-3.87215723,-0.17487784,0.19456690,-0.32755635,0.09408909,0.19353695,0.00618301,-0.00553105,0.02535410,1.54352470,-0.13502655,2.25462130,17.38058578,6.98080988
2.01666667,0.00007915,-3.90795449,-0.17949199,0.37973794,-0.30015501,0.08688988,0.19395195,0.02873205,-0.00739498,0.02490002,1.35294897,-0.11183867,2.39022620,15.23535998,6.98105746
2.03333333,0.00010831,-3.94934491,-0.17661576,-0.08038777,-0.30416291,0.09417431,-0.48188274,-0.00421699,0.00761716,-40.55008203,-1.97691239,0.90072137,2.45192931,12.60405524,6.98152807
2.05000000,0.00045609,-3.98540940,-0.17972155,0.10573904,-0.33338876,0.10775730,0.19483240,-0.03060840,0.01421708,40.60290827,-1.58351044,0.39601232,2.54114698,15.75997281,6.98144867
2.06666667,0.00052078,-4.02508187,-0.17942621,-0.09982271,-0.32846880,0.12272755,-0.21535431,0.00515137,0.01567682,-24.61120324,2.14555180,0.08759598,2.72068174,19.27006540,6.98105833
2.08333333,0.00086211,-4.06109606,-0.18368764,0.26067971,-0.35675200,0.13638219,0.37743173,-0.02963820,0.01425728,35.56716263,-2.08736976,-0.08516562,2.80533457,16.29114307,6.98096915
2.10000000,0.00092033,-4.09735831,-0.18012959,0.27518014,-0.35771057,0.13636642,0.01518493,-0.00100372,-0.00002120,-21.73481014,1.71794039,-0.85666413,2.98721568,20.54076724,6.98060798
2.11666667,0.00096594,-4.13603490,-0.17471645,0.00202866,-0.34530543,0.14360197,-0.28609004,0.01297228,0.00760831,-18.07649825,0.83855992,0.45777101,3.13857702,18.41011581,6.98054305
2.13333333,0.00076701,-4.17469698,-0.17201876,-0.27092166,-0.30886028,0.14875595,-0.28586371,0.03817787,0.00530759,0.01358030,1.51236365,-0.13804242,3.29026627,17.04506194,6.98049285
2.15000000,0.00067754,-4.21083891,-0.17299591,-0.02803665,-0.29302411,0.14118878,0.25439021,0.01656288,-0.00796746,32.41523726,-1.29681448,-0.79651380,3.37007258,13.86529726,6.98069561
2.16666667,0.00036651,-4.24697041,-0.17668959,0.21495504,-0.25544095,0.13171205,0.25450779,0.03937316,-0.00985969,0.00705417,1.36864660,-0.11354320,3.50740509,15.43274832,6.98077944
2.18333333,0.00043142,-4.28914245,-0.17150264,-0.26928058,-0.24669872,0.13152598,-0.50708950,0.00915477,-0.00019920,-45.69583971,-1.81303323,0.57961278,3.57111161,12.43734747,6.98108909
2.20000000,0.00064560,-4.32528501,-0.17266743,-0.05144375,-0.24914803,0.13841776,0.22808696,-0.00254470,0.00722415,44.11058783,-0.70189177,0.44537769,3.66802838,14.90554987,6.98100774
2.21666667,0.00062696,-4.36142070,-0.17654980,0.16635323,-0.22870573,0.14332965,0.22805502,0.02140197,0.00516514,-0.00191673,1.43679395,-0.12353463,3.81239784,16.22751650,6.98077963
2.23333333,0.00071437,-4.40288613,-0.17365001,-0.21879116,-0.22101747,0.14789115,-0.40334101,0.00805333,0.00477308,-37.88376248,-0.80089029,-0.02352421,3.90242096,13.73321763,6.98079605
2.25000000,0.00083088,-4.43897437,-0.17664277,0.06579365,-0.21643553,0.14946818,0.29801021,0.00480040,0.00164504,42.08107316,-0.19513706,-0.18768487,4.00696751,14.80563245,6.98070389
2.26666667,0.00093294,-4.47862432,-0.17631637,-0.03610064,-0.21011479,0.15129795,-0.10671058,0.00661857,0.00191784,-24.28324720,0.10909810,0.01636993,4.12237627,15.17143337,6.98058569
2.28333333,0.00081857,-4.51827544,-0.17871229,-0.13819318,-0.18256275,0.15124310,-0.10691085,0.02885231,-0.00010132,-0.01201650,1.33402667,-0.12114968,4.25612255,15.02678213,6.98048438
2.30000000,0.00052952,-4.55439639,-0.18555411,0.34290870,-0.15469019,0.13356288,0.50386318,0.02922119,-0.01846249,36.64644267,0.02214191,-1.10167160,4.34661811,12.38641101,6.98060544
2.31666667,0.00059614,-4.59214238,-0.17994117,0.23041668,-0.13823738,0.13311317,-0.11780016,0.01723149,-0.00038473,-37.29980447,-0.71917432,1.08459419,4.42244667,11.63971099,6.98090201
2.33333333,0.00067558,-4.63037813,-0.17620250,0.06371269,-0.11755003,0.13614383,-0.17457910,0.02165553,0.00322929,-3.40673594,0.26544951,0.21683958,4.51820919,12.28884636,6.98082646
2.35000000,0.00059164,-4.66861255,-0.17518174,-0.10331522,-0.08083109,0.13775418,-0.17491413,0.03845258,0.00167307,-0.02010161,1.00784095,-0.09337568,4.61936526,11.36861606,6.98074160
2.36666667,0.00051435,-4.70502988,-0.17758415,0.12889321,-0.05021386,0.13001179,0.24317737,0.03206412,-0.00810066,25.08549102,-0.38327547,-0.58642857,4.67741813,8.82886163,6.98082651
2.38333333,0.00060626,-4.74498203,-0.17646163,-0.03593071,-0.03073614,0.12760402,-0.17260143,0.02039906,-0.00250486,-24.94672897,-0.69985153,0.33573595,4.72966280,8.49609541,6.98090263
2.40000000,0.00068500,-4.78088326,-0.17134516,-0.02860594,0.00021925,0.12756972,0.00767050,0.03241638,-0.00005418,10.81631582,0.72105624,0.14703641,4.80773897,8.95826046,6.98080448
2.41666667,0.00066376,-4.81678892,-0.16894953,-0.02172928,0.04100919,0.12668674,0.00720088,0.04271472,-0.00094341,-0.02817710,0.61790077,-0.05335400,4.86997065,6.99795311,6.98072227
2.43333333,0.00057364,-4.85269887,-0.16927450,-0.01530319,0.08857204,0.12522071,0.00672765,0.04980719,-0.00155132,-0.02839430,0.42554832,-0.03647468,4.91292733,4.83262047,6.98074465
2.45000000,0.00044576,-4.88861290,-0.17231993,-0.00932494,0.13985589,0.12344528,0.00625671,0.05370393,-0.00187077,-0.02825620,0.23380429,-0.01916667,4.93670508,2.67886223,6.98083649
2.46666667,0.00030962,-4.92453076,-0.17808583,-0.00378557,0.19197320,0.12162078,0.00579528,0.05457690,-0.00191684,-0.02768595,0.05237805,-0.00276466,4.94233264,0.64055013,6.98096442
2.48333333,0.00041075,-4.96064057,-0.17229399,-0.13553515,0.25904179,0.12190258,-0.13796666,0.07023439,0.00020970,-8.62571633,0.93944985,0.12759249,4.94938709,-1.19711470,6.98109604
2.50000000,0.00058423,-4.99674976,-0.16922059,-0.26763252,0.31910908,0.12289274,-0.13832680,0.06290559,0.00081557,-0.02160487,-0.43969152,0.03634534,4.90599842,-4.85907996,6.98098685
2.51666667,0.00085128,-5.03285789,-0.16886616,-0.40004876,0.37007943,0.12476333,-0.13865417,0.05338654,0.00164781,-0.01963976,-0.57111007,0.04992842,4.84935067,-6.35061514,6.98080775
2.53333333,0.00122618,-5.06780392,-0.17158728,-0.20349184,0.41576654,0.13743555,0.20592492,0.04791268,0.01301784,20.67474730,-0.32840388,0.68219667,4.78834160,-7.37210761,6.98053770
2.55000000,0.00172675,-5.10274499,-0.17702415,-0.00729985,0.44923395,0.15128360,0.20556123,0.03507362,0.01443674,-0.02182446,-0.77029190,0.08513329,4.71200252,-8.55674542,6.98016490
2.56666667,0.00187892,-5.13898306,-0.17248628,-0.07832776,0.50512979,0.15206587,-0.07437343,0.05853458,0.00077543,-16.79608149,1.40769357,-0.81967620,4.67158206,-8.70017561,6.97967052
2.58333333,0.00221595,-5.17522062,-0.17067128,-0.14954586,0.54289834,0.15447016,-0.07455638,0.03955607,0.00243901,-0.01097585,-1.13870177,0.09981314,4.55782805,-12.77093562,6.97954542
2.60000000,0.00273620,-5.21145713,-0.17157987,-0.22090440,0.56273756,0.15850036,-0.07468577,0.02078912,0.00415303,-0.00776252,-1.12601117,0.10284059,4.44544462,-12.61455865,6.97922989
2.61666667,0.00322855,-5.24472246,-0.17651435,0.22597568,0.59428951,0.17419371,0.46813764,0.03304048,0.01643470,32.56940454,0.73508464,0.73689966,4.36793902,-11.87405822,6.97873122
2.63333333,0.00337200,-5.28289528,-0.17556728,0.12597726,0.63533936,0.17141604,-0.10474931,0.04299604,-0.00277656,-34.37322120,0.59749667,-1.15263692,4.27441433,-14.14769996,6.97826964
2.65000000,0.00375486,-5.32106452,-0.17734474,0.02599121,0.65286102,0.17069299,-0.10471365,0.01834964,-0.00073280,0.00214045,-1.47877109,0.12262311,4.12641368,-16.62269897,6.97817205
2.66666667,0.00395451,-5.36391285,-0.17292257,-0.63288513,0.68261866,0.16609001,-0.69002985,0.03113633,-0.00498489,-35.11897198,0.76720722,-0.25512702,4.02672619,-15.35671754,6.97782421
2.68333333,0.00378758,-5.39971060,-0.17483869,-0.27124861,0.74330186,0.14958238,0.37848973,0.06340905,-0.01778629,64.11117485,1.93683291,-0.76827759,3.92390396,-17.77974401,6.97766578
2.70000000,0.00380761,-5.43542403,-0.17944044,0.11973263,0.79141035,0.14172936,0.40932444,0.05036827,-0.00828956,1.85007258,-0.78219882,0.56974875,3.74105956,-22.86639673,6.97787984
2.71666667,0.00395119,-5.47635997,-0.17748446,-0.07791730,0.83247480,0.13537984,-0.20707273,0.04300503,-0.00663284,-36.98383696,-0.44157178,0.09937125,3.55934974,-23.67214992,6.97788929
2.73333333,0.00416884,-5.51389060,-0.17038018,-0.35043892,0.88875487,0.14039329,-0.28530510,0.05895563,0.00502914,-4.69394054,0.95708828,0.69970458,3.39130470,-24.81546548,6.97777069
2.75000000,0.00457210,-5.55000006,-0.16663124,-0.35661244,0.93044579,0.15201604,-0.00627167,0.04373288,0.01190017,16.74201007,-0.91323269,0.41223676,3.16377852,-28.51527437,6.97757667
2.76666667,0.00539641,-5.58610464,-0.16561514,-0.36241058,0.93087411,0.16731780,-0.00581153,0.00054906,0.01601872,0.02760877,-2.59102947,0.24711320,2.90496663,-29.05315748,6.97719441
2.78333333,0.00659451,-5.62220387,-0.16733153,-0.36776884,0.89468774,0.18588354,-0.00530145,-0.03776964,0.01968059,0.03060496,-2.29912204,0.21971211,2.67525421,-25.78779944,6.97638681
2.80000000,0.00810621,-5.65829735,-0.17177916,-0.37263196,0.82777908,0.20717417,-0.00475753,-0.06992107,0.02274523,0.03263530,-1.92908595,0.18387798,2.48235872,-21.65808241,6.97521500
2.81666667,0.00925333,-5.68986844,-0.18161529,0.19068320,0.81821932,0.25238106,0.59058220,-0.00993583,0.04735169,35.72038384,3.59911477,1.47638789,2.41421403,-16.95190933,6.97375509
2.83333333,0.00949280,-5.72587410,-0.17756349,0.18443515,0.86543330,0.25258774,-0.00653976,0.04944139,0.00037826,-35.82732502,3.56242007,-2.81813393,2.31269133,-21.99809563,6.97269168
2.85000000,0.00976026,-5.76395736,-0.17218738,-0.07483261,0.90423330,0.24878068,-0.27156611,0.04063509,-0.00394741,-15.90158096,-0.52837759,-0.25954015,2.08947665,-29.04278296,6.97256568
2.86666667,0.01046034,-5.80202207,-0.16953433,-0.33349673,0.90047193,0.24863019,-0.27087492,-0.00393943,-0.00014353,0.04147328,-2.67438429,0.22820923,1.82171217,-30.07509322,6.97239819
2.88333333,0.01154287,-5.84006848,-0.16960385,-0.59155641,0.85905590,0.25166812,-0.27019060,-0.04334372,0.00353094,0.04105918,-2.36426030,0.22046278,1.58488884,-26.60061454,6.97177553
2.90000000,0.01226245,-5.87597424,-0.17278262,-0.25333084,0.87936090,0.27444763,0.35455085,0.02143866,0.02369452,37.48449021,3.88686064,1.20982655,1.48166993,-22.24562022,6.97076844
2.91666667,0.01322065,-5.91159309,-0.17863099,0.19712094,0.88384922,0.30831140,0.47225762,0.00471756,0.03545563,7.06240372,-1.00321723,0.70570463,1.25037496,-28.83438269,6.97014595
2.93333333,0.01345774,-5.95257575,-0.17760197,0.03973128,0.93227281,0.31814111,-0.16465493,0.05068770,0.01039715,-38.21475657,2.75817487,-1.50338621,1.09270872,-27.87509496,6.96927929
2.95000000,0.01373972,-5.99610327,-0.17456525,-0.41519426,0.97196273,0.32494599,-0.47627848,0.04158643,0.00698887,-18.69741090,-0.54603895,-0.20450117,0.83336212,-33.94873738,6.96915723
2.96666667,0.01384766,-6.03185981,-0.17884407,0.02410405,1.02282038,0.31533092,0.45985682,0.05322346,-0.01024908,56.16811942,0.69849913,-1.03434082,0.57925754,-35.11641537,6.96897383
2.98333333,0.01414890,-6.07130894,-0.17380519,-0.13089631,1.05852493,0.31829018,-0.16225972,0.03739260,0.00306358,-37.32700142,-0.94956419,0.79872076,0.28246949,-38.30950599,6.96895707
3.00000000,0.01500857,-6.11074811,-0.17149951,-0.28523864,1.03934542,0.32600666,-0.16147897,-0.02005527,0.00815220,0.04684575,-3.44684461,0.30531243,-0.06256140,-38.75098567,6.96873091
3.01666667,0.01590041,-6.14677105,-0.17379285,0.02568361,1.03384286,0.35407624,0.32612878,-0.00569569,0.02940260,29.25646557,0.86156084,1.27502735,-0.30165846,-33.77474717,6.96792996
3.03333333,0.01730121,-6.18277059,-0.17880594,0.33726744,0.97851458,0.38662778,0.32688838,-0.05804737,0.03389900,0.04557457,-3.14114108,0.26983547,-0.61594631,-35.29747728,6.96710540
3.05000000,0.01766891,-6.22550752,-0.17368609,-0.15758402,1.01396237,0.40057392,-0.51795329,0.03709801,0.01466039,-50.69050639,5.70852908,-1.15423706,-0.73304661,-29.34480963,6.96577950
3.06666667,0.01871176,-6.26130389,-0.17542445,0.13342877,0.99411211,0.43330254,0.30534844,-0.02077994,0.03427249,49.39810490,-3.47238093,1.17667667,-1.08854771,-39.34564339,6.96552480
3.08333333,0.02024768,-6.29707975,-0.17988274,0.42503908,0.92604477,0.47041079,0.30602468,-0.07146854,0.03850641,0.04057253,-3.04139196,0.25409066,-1.39294541,-34.18985733,6.96456590
3.10000000,0.02059530,-6.33815605,-0.17798962,0.13714662,0.93247127,0.46943600,-0.30149683,0.00673475,-0.00098764,-36.45129896,4.69199214,-2.36956463,-1.51735074,-27.92816293,6.96312656
3.11666667,0.02091465,-6.38029047,-0.17693157,-0.26986640,0.92507638,0.45790463,-0.42641878,-0.00775791,-0.01206508,-7.49531734,-0.86953329,-0.66466005,-1.79372755,-35.42318892,6.96291203
3.13333333,0.02124850,-6.41639747,-0.17270533,-0.39206121,0.94352716,0.45824777,-0.12795624,0.01932336,0.00024768,17.90775257,1.62487455,0.73871821,-2.02555920,-34.56532632,6.96271071
3.15000000,0.02188965,-6.45182640,-0.17073205,-0.14373552,0.94487499,0.46937682,0.26023810,0.00146592,0.01164601,23.29166058,-1.07143733,0.68389755,-2.32924998,-38.09725183,6.96248098
3.16666667,0.02306530,-6.48724192,-0.17148063,0.10491185,0.89384870,0.48518182,0.26064846,-0.05342904,0.01656695,0.02462150,-3.29370468,0.29527179,-2.65945781,-37.09855068,6.96192801
3.18333333,0.02468975,-6.52264467,-0.17494810,0.35380340,0.79897462,0.50501136,0.26094530,-0.09943430,0.02036532,0.01780755,-2.76042452,0.22793689,-2.93632600,-31.11087204,6.96082831
3.20000000,0.02666511,-6.55803546,-0.18113072,0.60285131,0.66992571,0.52807346,0.26111182,-0.13533670,0.02301959,0.00997886,-2.15433779,0.15930544,-3.15271194,-24.32295733,6.95928796
3.21666667,0.02708618,-6.60053017,-0.17655452,0.00465777,0.64922542,0.50852045,-0.62666250,-0.02156854,-0.02058924,-53.26648222,6.82582853,-2.61646948,-3.15829660,-17.13148573,6.95743592
3.23333333,0.02747263,-6.64423754,-0.17222863,-0.74497776,0.62081526,0.48152662,-0.78532975,-0.02993325,-0.02807354,-9.52003059,-0.50199232,-0.44919055,-3.36347257,-26.71444269,6.95717719
3.25000000,0.02797730,-6.68013185,-0.17476257,-0.37636807,0.61612865,0.48875943,0.38608891,-0.00483346,0.00762141,70.28512894,1.50573326,2.14143071,-3.53844947,-25.63770215,6.95693318
3.26666667,0.02875666,-6.71580708,-0.17988064,0.10418180,0.59157954,0.50896005,0.50345359,-0.02565753,0.02121394,7.04188091,-1.24948759,0.81558577,-3.76763489,-27.93638293,6.95655551
3.28333333,0.02910540,-6.75391409,-0.17311738,-0.03256522,0.60190697,0.50841820,-0.14320706,0.01081521,-0.00056064,-38.79963903,2.18812216,-1.30634717,-3.91495216,-25.54571429,6.95589123
3.30000000,0.02987714,-6.79201743,-0.16907712,-0.16930297,0.57068640,0.51152706,-0.14315812,-0.03268833,0.00331301,0.00293592,-2.61020580,0.23241698,-4.17721559,-29.47893478,6.95566266
3.31666667,0.03101042,-6.83011741,-0.16775873,-0.30607396,0.50399193,0.51776643,-0.14316496,-0.06981459,0.00682325,-0.00040904,-2.22759299,0.21061716,-4.40106666,-25.16079575,6.95498794
3.33333333,0.03243211,-6.86821439,-0.16916050,-0.44292747,0.40897009,0.52646854,-0.14324002,-0.09944498,0.00976275,-0.00449998,-1.77786193,0.17637790,-4.58005503,-20.12461921,6.95394639
3.35000000,0.03346265,-6.90443934,-0.17404799,-0.15040961,0.37740993,0.55855474,0.30655455,-0.03287534,0.03377050,26.98768276,3.99412224,1.44047683,-4.62672821,-14.69484931,6.95263036
3.36666667,0.03472302,-6.94014817,-0.18150362,0.37441011,0.32919158,0.60045027,0.54986040,-0.05057998,0.04377343,14.59834774,-1.06238548,0.60023392,-4.79153589,-19.51114009,6.95172549
3.38333333,0.03510727,-6.98360857,-0.17716715,-0.01439903,0.33495399,0.61369786,-0.40707957,0.00599078,0.01389153,-57.41640598,3.39371554,-1.79265962,-4.84671380,-16.41843289,6.95059576
3.40000000,0.03543338,-7.01924506,-0.17371810,0.09390839,0.32899408,0.60928700,0.11339250,-0.00623801,-0.00462330,31.22832417,-0.73368560,-1.11088311,-5.02664513,-21.88594932,6.95036306
3.41666667,0.03605939,-7.05487933,-0.17298977,0.20210167,0.29357825,0.60746150,0.11328936,-0.03708231,-0.00200742,-0.00618855,-1.85066058,0.15695250,-5.21285784,-20.93709093,6.95016917
3.43333333,0.03693410,-7.09051151,-0.17498170,0.31016038,0.23378794,0.60781283,0.11316050,-0.06261329,0.00008800,-0.00773230,-1.53187233,0.12572767,-5.36701981,-17.33433932,6.94965478
3.45000000,0.03799977,-7.12614175,-0.17969325,0.41806215,0.15530146,0.60984762,0.11300168,-0.08220275,0.00160846,-0.00953091,-1.17538957,0.09123115,-5.48551720,-13.32898667,6.94888362
3.46666667,0.03835729,-7.16776239,-0.17600773,-0.17495732,0.11120280,0.58396551,-0.62107153,-0.04612260,-0.02720164,-44.04439628,2.16477989,-1.72860065,-5.50942444,-9.13801598,6.94792734
3.48333333,0.03863050,-7.20376980,-0.17342536,-0.14731115,0.09533991,0.57963438,0.02894282,-0.01662428,-0.00448881,39.00087396,1.76954593,1.36267696,-5.56878044,-11.11143750,6.94769434
3.50000000,0.03900311,-7.23941785,-0.17339181,0.07031352,0.07488546,0.58007292,0.22789671,-0.02141954,0.00047364,11.93723344,-0.28771648,0.29774706,-5.67420563,-13.29041113,6.94753451
3.51666667,0.03955093,-7.27505603,-0.17607289,0.28787260,0.03718420,0.58198527,0.22782928,-0.03948676,0.00187919,-0.00404622,-1.08406683,0.08434033,-5.78337638,-12.27646160,6.94726111
3.53333333,0.03985938,-7.31595063,-0.17135149,-0.12877694,-0.00506446,0.56503121,-0.43631933,-0.04421810,-0.01781569,-39.84891792,-0.28394067,-1.18168069,-5.85200502,-9.53890041,6.94680237
3.55000000,0.04028028,-7.35681017,-0.16932648,-0.54528856,-0.05837354,0.54903948,-0.43616064,-0.05592281,-0.01641787,0.00952857,-0.70246877,0.08385211,-5.92297972,-7.98689776,6.94658301
3.56666667,0.04072315,-7.39277964,-0.17258060,-0.21625234,-0.09506756,0.55433281,0.34455849,-0.03838825,0.00579840,46.84315747,1.05182654,1.33297540,-5.95327808,-5.44350533,6.94624098
3.58333333,0.04121396,-7.42870031,-0.17854239,0.12316965,-0.13525633,0.56148556,0.35542681,-0.04207955,0.00752453,0.65209768,-0.22161621,0.10360226,-5.99927620,-5.68569211,6.94587680
3.60000000,0.04147983,-7.47017539,-0.17752256,-0.15462465,-0.16470066,0.56052431,-0.29090287,-0.03083433,-0.00099815,-38.77978248,0.67455101,-0.51132012,-6.01070133,-3.94237253,6.94546179
3.61666667,0.04169790,-7.50617389,-0.17111389,-0.38621442,-0.18753118,0.55487207,-0.24250205,-0.02393575,-0.00580609,2.90405123,0.41385217,-0.28846919,-6.03442397,-4.06431656,6.94527335
3.63333333,0.04199841,-7.54183248,-0.16742343,-0.47117682,-0.21678480,0.55324844,-0.08896641,-0.03064618,-0.00147100,9.21213909,-0.40265822,0.26010583,-6.07265200,-4.04029647,6.94512420
